"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"Sphingomonas_cannabina"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	0.0626670867171763	0.0656693837795329	0.466893807712559	0.995260106612775	1	0.502192584011776	0.968549380519774	NA	"abundance"	16	6
"Sphingomonas_changnyeongensis"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	-0.381568834258442	0.0656693837795329	0.0424889209231666	0.113206904843333	1	0.213598006382459	0.968549380519774	NA	"abundance"	16	4
"Sphingomonas_daechungensis"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	0.479708465983305	0.0656693837795329	0.518303974861023	0.448112708059797	1	0.463023322573459	0.968549380519774	NA	"abundance"	16	10
"Sphingomonas_endolithica"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	0.165297883569445	0.0656693837795329	0.596179811661186	0.872649282688662	1	0.274372260676558	0.968549380519774	NA	"abundance"	16	9
"Sphingomonas_ginsengisoli_An_et_al._2013"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	0.442783351839491	0.0656693837795329	0.0308455859706915	0.124393938869894	1	0.23331402571222	0.968549380519774	NA	"abundance"	16	4
"Sphingomonas_glaciei"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	-0.254028815359535	0.0656693837795329	0.482707813596353	0.523498453967939	1	0.765908329964446	1	NA	"abundance"	16	13
"Sphingomonas_hankookensis"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	0.205916559810056	0.0656693837795329	0.201125140338231	0.514420542398771	1	0.514420542398771	0.968549380519774	NA	"abundance"	16	16
"Sphingomonas_insulae"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	0.305163531471344	0.0656693837795329	0.29601876612972	0.440878160465545	1	0.440878160465545	0.968549380519774	NA	"abundance"	16	16
"Sphingomonas_koreensis"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	-0.331444582109253	0.0656693837795329	0.395097585133928	0.336831885247641	1	0.336831885247641	0.968549380519774	NA	"abundance"	16	16
"Sphingomonas_lacunae"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	-0.393626566771327	0.0656693837795329	0.200182011397389	0.0949057334970082	1	0.180804368743411	0.968549380519774	NA	"abundance"	16	7
"Sphingomonas_lutea"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	0.0686716808418895	0.0656693837795329	0.144313408929287	0.985130275653251	1	0.479757543950585	0.968549380519774	NA	"abundance"	16	10
"Sphingomonas_melonis"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	-0.183499127844442	0.0656693837795329	0.415600159006905	0.575431173026749	1	0.819741311162558	1	NA	"abundance"	16	8
"Sphingomonas_morindae"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	-0.583134095563347	0.0656693837795329	0.624642068187117	0.345247751772071	1	0.52098865594746	0.968549380519774	NA	"abundance"	16	8
"Sphingomonas_panacis"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	-0.58338790462532	0.0656693837795329	0.62967653808669	0.342650312036235	1	0.56789138773394	1	NA	"abundance"	16	9
"Sphingomonas_panacisoli"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	0.384002844465582	0.0656693837795329	0.185614866941095	0.131468269355266	1	0.131468269355266	0.968549380519774	NA	"abundance"	16	16
"Sphingomonas_paucimobilis"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	-0.157446630627313	0.0656693837795329	0.472594759671977	0.647276669914679	1	0.765907512048994	1	NA	"abundance"	16	13
"Sphingomonas_qomolangmaensis"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	-0.493601840915672	0.0656693837795329	0.287072956753745	0.197963740725977	1	0.356737838809731	0.968549380519774	NA	"abundance"	16	4
"Sphingomonas_radiodurans"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	-0.0335444492747798	0.0656693837795329	0.686707316014693	0.889655421434647	1	0.0983913386750676	0.968549380519774	NA	"abundance"	16	10
"Sphingomonas_sanguinis"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	0.14805563198412	0.0656693837795329	0.289896061850683	0.783732896816427	1	0.783732896816427	1	NA	"abundance"	16	16
"Sphingomonas_sediminicola"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	-0.795097874386059	0.0656693837795329	0.416113446824798	0.0712951608039012	1	0.137507321653748	0.968549380519774	NA	"abundance"	16	11
"Sphingomonas_sinipercae"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	0.872592428056716	0.0656693837795329	0.38701196885839	0.0785405387524181	1	0.150912461277316	0.968549380519774	NA	"abundance"	16	10
"Sphingomonas_sp._7/4-4"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	-0.424018169416264	0.0656693837795329	0.508291964395642	0.354623450326657	1	0.583489109131731	1	NA	"abundance"	16	15
"Sphingomonas_sp._AAP5"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	0.381012292090362	0.0656693837795329	0.369445500340374	0.414739920704729	1	0.657470639583293	1	NA	"abundance"	16	15
"Sphingomonas_sp._C3-2"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	0.648028866005173	0.0656693837795329	0.217100121383998	0.11327310773196	1	0.213715418528663	0.968549380519774	NA	"abundance"	16	5
"Sphingomonas_sp._FARSPH"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	0.335919997247274	0.0656693837795329	0.192369453609898	0.205205550962005	1	0.205205550962005	0.968549380519774	NA	"abundance"	16	16
"Sphingomonas_sp._HMP6"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	-0.560854182727564	0.0656693837795329	0.376808284457848	0.135639700616825	1	0.246421047199449	0.968549380519774	NA	"abundance"	16	11
"Sphingomonas_sp._LM7"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	0.3623406486316	0.0656693837795329	0.864484388120761	0.777478065987221	1	0.442319159904293	0.968549380519774	NA	"abundance"	16	4
"Sphingomonas_sp._LY54"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	0.215201023104342	0.0656693837795329	0.459423453330166	0.753923008180806	1	0.939446114097216	1	NA	"abundance"	16	10
"Sphingomonas_sp._M1-B02"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	-0.0867208001269807	0.0656693837795329	0.272230808043277	0.675702181829673	1	0.894830925129965	1	NA	"abundance"	16	4
"Sphingomonas_sp._NBWT7"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	0.160906982682089	0.0656693837795329	0.417378714904109	0.823379951581226	1	0.823379951581226	1	NA	"abundance"	16	16
"Sphingomonas_sp._NIC1"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	-0.623473763282071	0.0656693837795329	0.498404511550115	0.190798739232262	1	0.190798739232262	0.968549380519774	NA	"abundance"	16	16
"Sphingomonas_sp._NY01"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	0.377669654198311	0.0656693837795329	0.207170502160068	0.173478242955625	1	0.173478242955625	0.968549380519774	NA	"abundance"	16	16
"Sphingomonas_sp._PAMC26645"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	0.301971011679222	0.0656693837795329	0.034865760875141	0.0903782551755193	1	0.172588281342467	0.968549380519774	NA	"abundance"	16	5
"Sphingomonas_sp._R1"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	-0.340657666589909	0.0656693837795329	0.782937767374021	0.625350517733126	1	0.843539762056294	1	NA	"abundance"	16	7
"Sphingomonas_sp._S2-65"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	-0.117991200764278	0.0656693837795329	0.344800770391341	0.607185553066001	1	0.845696810279936	1	NA	"abundance"	16	14
"Sphingomonas_sp._So64.6b"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	-0.00235635645537589	0.0656693837795329	0.76743967315819	0.93252892697429	1	0.505295936745312	0.968549380519774	NA	"abundance"	16	8
"Sphingomonas_sp._Y38-1Y"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	-0.810775673361349	0.0656693837795329	0.524786204148982	0.156394073253723	1	0.288329040358555	0.968549380519774	NA	"abundance"	16	8
"Sphingomonas_suaedae"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	-0.0234917447289432	0.0656693837795329	0.433879107233613	0.843388053986576	1	0.37491279487544	0.968549380519774	NA	"abundance"	16	12
"Sphingomonas_taxi"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	0.225633155763234	0.0656693837795329	0.33076004693377	0.640534793043997	1	0.640534793043997	1	NA	"abundance"	16	16
"Sphingosinicella_sp._BN140058"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	0.249994720417424	0.0656693837795329	0.464692734300236	0.702376915385129	1	0.823771087354894	1	NA	"abundance"	16	11
"Sphingosinithalassobacter_sp._CS137"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	0.0404160759657427	0.0656693837795329	0.510650696171821	0.968256886351075	1	0.44231919520749	0.968549380519774	NA	"abundance"	16	4
"Stanieria_cyanosphaera"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	0.363417984493618	0.0656693837795329	0.496413151491704	0.56272731620267	1	0.80879260000468	1	NA	"abundance"	16	12
"Staphylococcus_aureus"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	0.537748766141021	0.0656693837795329	0.515545650686314	0.403066577051807	1	0.52090706884874	0.968549380519774	NA	"abundance"	16	8
"Staphylococcus_epidermidis"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	0.653608106065051	0.0656693837795329	1.31470585226515	0.672922064681961	1	0.843564114074664	1	NA	"abundance"	16	7
"Staphylococcus_warneri"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	-0.562479145024287	0.0656693837795329	1.39640577010345	0.696473876172627	1	0.90787189215433	1	NA	"abundance"	16	4
"Stenotrophomonas_maltophilia"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	0.0941574695046237	0.0656693837795329	0.060260898067072	0.755599756770626	1	0.755599756770626	1	NA	"abundance"	16	16
"Streptococcus_oralis"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	-2.12818834265628	0.0656693837795329	1.72147686786231	0.330433278021599	1	0.442328531068397	0.968549380519774	NA	"abundance"	16	4
"Terrisporobacter_mayombei"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	0.266524386373086	0.0656693837795329	0.591728779497126	0.756497684606166	1	0.246421294290341	0.968549380519774	NA	"abundance"	16	5
"Tolypothrix_sp._PCC_7601"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	0.216147344857111	0.0656693837795329	0.55830222129944	0.794277878011783	1	0.957678408524665	1	NA	"abundance"	16	10
"Tolypothrix_sp._PCC_7712"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	0.246718583858918	0.0656693837795329	0.404547327719151	0.668111293689019	1	0.479751786438111	0.968549380519774	NA	"abundance"	16	10
"Tolypothrix_sp._PCC_7910"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	-0.229813831906364	0.0656693837795329	0.491119556335181	0.560627243088699	1	0.751731513190926	1	NA	"abundance"	16	13
"Variovorax_boronicumulans"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	-0.378802672944429	0.0656693837795329	0.927787809963468	0.664068793466212	1	0.828239420806817	1	NA	"abundance"	16	5
"Variovorax_sp._38R"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	-0.841549015699785	0.0656693837795329	0.416714332482807	0.99993885702593	1	0.765907512045485	1	NA	"abundance"	16	3
"Variovorax_sp._PAMC28562"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	0.568153047791388	0.0656693837795329	0.0294285555698106	0.999955506204204	1	0.765907504486579	1	NA	"abundance"	16	3
"Xylophilus_sp._GOD-11R"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	0.340102723060386	0.0656693837795329	0.814923165495776	0.770513367239359	1	0.947335885384183	1	NA	"abundance"	16	4
"Acidovorax_carolinensis"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	-2.85197363473302	0	1.93976402203645	0.141489091304957	1	0.10000441629527	0.968549380519774	NA	"prevalence"	16	9
"Acidovorax_sp._GBBC_1281"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	-0.983231617836646	0	1.46357916101865	0.50171140397906	1	0.50171140397906	0.968549380519774	NA	"prevalence"	16	3
"Acidovorax_sp._KKS102"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	-1.93246845795528	0	2.37975823058274	0.41676636870699	1	0.41676636870699	0.968549380519774	NA	"prevalence"	16	7
"Aminobacter_sp._NyZ550"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	2.04806413496982	0	1.63155601724754	0.20937613252354	1	0.20937613252354	0.968549380519774	NA	"prevalence"	16	4
"Aminobacter_sp._SR38"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	1.09861117449829	0	1.04787352594964	0.29444531325432	1	0.502192584011205	0.968549380519774	NA	"prevalence"	16	6
"Aquibium_oceanicum"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	0.983181268744539	0	1.4635824844782	0.501734279014753	1	0.501734279014753	0.968549380519774	NA	"prevalence"	16	3
"Aquisediminimonas_profunda"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	-1.02164920599192	0	1.00195873789142	0.307893545721642	1	0.520988655946239	0.968549380519774	NA	"prevalence"	16	8
"Bartonella_apihabitans"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	0.587786672750098	0	1.06273786416167	0.580203724829581	1	0.823771087353042	1	NA	"prevalence"	16	5
"Bartonella_australis"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	-1.7578579162695	0	1.18681054466479	0.138563581019547	1	0.257927296054133	0.968549380519774	NA	"prevalence"	16	5
"Bartonella_bacilliformis"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	0.847301325585386	0	1.30502190364787	0.516168946870126	1	0.516168946870126	0.968549380519774	NA	"prevalence"	16	3
"Bartonella_taylorii"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	13.7852655592563	0	436.164805596173	0.974786549713918	1	0.974786549713918	1	NA	"prevalence"	16	3
"Bradyrhizobium_prioritasuperba"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	-17.5730389188668	0	314.193414894348	0.955397061481011	1	0.955397061481011	1	NA	"prevalence"	16	3
"Bradyrhizobium_quebecense"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	0	0	1.3696211406683	1	1	1	1	NA	"prevalence"	16	2
"Brevibacterium_casei"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	-0.587723678298166	0	1.06273574178241	0.58024355648887	1	0.58024355648887	1	NA	"prevalence"	16	5
"Brevibacterium_sp._W7.2"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	-1.43512745534501	0	1.2560436320806	0.253213964999291	1	0.253213964999291	0.968549380519774	NA	"prevalence"	16	4
"Brevundimonas_albigilva"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	-0.51082342435046	0	0.986178927101908	0.604470480534442	1	0.843556399231345	1	NA	"prevalence"	16	7
"Brevundimonas_bullata"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	0.847301325519606	0	1.30502190363938	0.516168946899971	1	0.516168946899971	0.968549380519774	NA	"prevalence"	16	3
"Brevundimonas_diminuta"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	1.43508522834053	0	1.25602180945276	0.253219684173594	1	0.442319159894213	0.968549380519774	NA	"prevalence"	16	4
"Brevundimonas_fontaquae"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	1.58644306565146e-15	0	1.99979898384311	0.999999999999999	1	0.999999999999999	1	NA	"prevalence"	16	8
"Brevundimonas_mediterranea"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	1.7578579162695	0	1.18681054466479	0.138563581019548	1	0.257927296054135	0.968549380519774	NA	"prevalence"	16	11
"Brevundimonas_nasdae"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	1.0216500402908	0	1.00195879013597	0.30789317590149	1	0.520988144036275	0.968549380519774	NA	"prevalence"	16	8
"Brevundimonas_sp._DS20"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	2.45121833539865e-07	0	1.33827477544514	0.999999853857421	1	0.540903891365858	0.992254158333395	NA	"prevalence"	16	12
"Brevundimonas_sp._GW460-12-10-14-LB2"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	17.2574090811176	0	5072.99181198449	0.997285744937476	1	0.766742242212718	1	NA	"prevalence"	16	15
"Brevundimonas_vitisensis"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	0.510853644542905	0	0.9861798806624	0.604449449579354	1	0.702255770641814	1	NA	"prevalence"	16	7
"Brucella_abortus"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	1.43508522833492	0	1.25602180945169	0.253219684175048	1	0.442319159896384	0.968549380519774	NA	"prevalence"	16	4
"Brucella_intermedia"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	2.21230159185453e-16	0	1.00310058356375	1	1	0.208704340611319	0.968549380519774	NA	"prevalence"	16	6
"Brucella_melitensis"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	13.7852657800282	0	436.16485387718	0.974786552100316	1	0.974786552100316	1	NA	"prevalence"	16	3
"Brucella_pseudintermedia"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	1.34458663402377	0	1.24130403477764	0.278717477721457	1	0.479751523055503	0.968549380519774	NA	"prevalence"	16	6
"Brucella_sp._JSBI001"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	0.510853644534988	0	0.986179880662462	0.604449449584977	1	0.71511969886762	1	NA	"prevalence"	16	7
"Brucella_suis"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	-3.26536183713281e-18	0	0.970142500145332	1	1	0.999623035772493	1	NA	"prevalence"	16	8
"Burkholderia_cenocepacia"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	-0.847298560111428	0	1.30502027319972	0.516169792131233	1	0.516169792131233	0.968549380519774	NA	"prevalence"	16	3
"Burkholderia_cepacia"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	-14.0006005285043	0	651.534517699104	0.982855853303431	1	0.982855853303431	1	NA	"prevalence"	16	2
"Burkholderia_contaminans"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	-1.60941584742366	0	1.06273386778164	0.129921633958308	1	0.242963636946219	0.968549380519774	NA	"prevalence"	16	7
"Burkholderia_glumae"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	-14.7179081687468	0	695.283422708305	0.983111470282406	1	0.983111470282406	1	NA	"prevalence"	16	3
"Burkholderia_lata"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	-1.7578579162695	0	1.18681054466479	0.138563581019547	1	0.257927296054133	0.968549380519774	NA	"prevalence"	16	5
"Burkholderia_vietnamiensis"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	-0.847298560092594	0	1.30502027319544	0.516169792139182	1	0.516169792139182	0.968549380519774	NA	"prevalence"	16	3
"Calothrix_sp._336/3"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	0	0	1.36962114066759	1	1	0.10758945822931	0.968549380519774	NA	"prevalence"	16	14
"Calothrix_sp._PCC_7507"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	0.84730994593253	0	1.30502134572876	0.516164498651016	1	0.578962491433561	1	NA	"prevalence"	16	13
"Chroococcidiopsis_sp._CCNUC1"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	0.722865143652172	0	1.20693480480357	0.549221951374643	1	0.650122665333266	1	NA	"prevalence"	16	7
"Cloacibacterium_normanense"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	0	0	1.3696211406683	1	1	1	1	NA	"prevalence"	16	2
"Clostridioides_difficile"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	0.6105297254455	0	1.11986266576643	0.58562788482708	1	0.443239519137935	0.968549380519774	NA	"prevalence"	16	5
"Comamonas_antarctica"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	0.983181268739777	0	1.46358306938175	0.501734449952286	1	0.501734449952286	0.968549380519774	NA	"prevalence"	16	3
"Comamonas_koreensis"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	0.847301325534315	0	1.305021903642	0.516168946893529	1	0.516168946893529	0.968549380519774	NA	"prevalence"	16	3
"Comamonas_odontotermitis"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	0	0	1.3696211406683	1	1	1	1	NA	"prevalence"	16	2
"Comamonas_thiooxydans"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	-1.02178217967003	0	1.00196706582554	0.307834607082034	1	0.520907068846717	0.968549380519774	NA	"prevalence"	16	8
"Corynebacterium_afermentans"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	-1.33287825087211e-14	0	1.36962114066759	0.999999999999992	1	0.999999999999992	1	NA	"prevalence"	16	2
"Corynebacterium_sp._SCR221107"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	-2.91567117378275e-15	0	1.36962114066759	0.999999999999998	1	0.999999999999998	1	NA	"prevalence"	16	2
"Croceicoccus_sp._YJ47"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	-0.968129300496731	0	1.4377547133478	0.500717056979878	1	0.500717056979878	0.968549380519774	NA	"prevalence"	16	5
"Cryobacterium_soli"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	0	0	1.3696211406683	1	1	1	1	NA	"prevalence"	16	2
"Cutibacterium_equinum"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	-1.49948803223113e-14	0	1.36962114066759	0.999999999999991	1	0.999999999999991	1	NA	"prevalence"	16	2
"Cutibacterium_granulosum"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	1.02164920601508	0	1.00195873789287	0.307893545711377	1	0.52098865593203	0.968549380519774	NA	"prevalence"	16	8
"Delftia_acidovorans"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	15.830615406184	0	2485.87673761206	0.994918928176718	1	0.810950060628973	1	NA	"prevalence"	16	15
"Delftia_lacustris"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	17.4087318052432	0	20.424921647473	0.394032091594891	1	0.632802893983138	1	NA	"prevalence"	16	14
"Delftia_sp._Cs1-4"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	-1.1760367125338	0	1.05996674182168	0.267213075016659	1	0.46302332257346	0.968549380519774	NA	"prevalence"	16	6
"Delftia_sp._HK171"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	-2.04807793760872	0	1.63155586784614	0.209373020860154	1	0.209373020860154	0.968549380519774	NA	"prevalence"	16	4
"Delftia_sp._UGAL515B_04"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	-9.99658688154084e-15	0	1.36962114066759	0.999999999999994	1	0.999999999999994	1	NA	"prevalence"	16	2
"Delftia_tsuruhatensis"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	2.04807793758661	0	1.63155647224997	0.20937318961309	1	0.374909246697421	0.968549380519774	NA	"prevalence"	16	12
"Dolichospermum_flos-aquae"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	2.30211979981434	0	1.98550894613015	0.246268404356181	1	0.431888681728223	0.968549380519774	NA	"prevalence"	16	8
"Dyadobacter_sandarakinus"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	-1.33287825087211e-14	0	1.36962114066759	0.999999999999992	1	0.999999999999992	1	NA	"prevalence"	16	2
"Enhydrobacter_sp."	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	-3.20785319349569e-15	0	1.00310058356412	0.999999999999997	1	0.96966680268629	1	NA	"prevalence"	16	6
"Epilithonimonas_vandammei"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	15.0678154982878	0	1111.19739099727	0.989181032076985	1	0.989181032076985	1	NA	"prevalence"	16	2
"Escherichia_fergusonii"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	1.43847391882324e-07	0	1.11433950431187	0.999999897003012	1	0.934283958792545	1	NA	"prevalence"	16	10
"Escherichia_sp._KS167_9B"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	0.983181268765372	0	1.4635830152348	0.501734434116951	1	0.501734434116951	0.968549380519774	NA	"prevalence"	16	3
"Fischerella_sp._JS2"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	-1.58958637822756e-08	0	1.48706957610947	0.999999991471102	1	0.914940463462159	1	NA	"prevalence"	16	10
"Flavobacterium_sp._N1994"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	0	0	1.3696211406683	1	1	1	1	NA	"prevalence"	16	2
"Fuscovulum_blasticum"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	-1.66609781359014e-14	0	1.36962114066759	0.99999999999999	1	0.99999999999999	1	NA	"prevalence"	16	2
"Gloeocapsa_sp._PCC_7428"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	-1.02178217967458	0	1.00196706582582	0.307834607080018	1	0.520907068843926	0.968549380519774	NA	"prevalence"	16	8
"Gloeocapsopsis_dulcis"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	0.983181268752047	0	1.46358358427643	0.501734600422541	1	0.501734600422541	0.968549380519774	NA	"prevalence"	16	3
"Halotia_branconii"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	1.7578579162695	0	1.18681054466479	0.138563581019547	1	0.257927296054133	0.968549380519774	NA	"prevalence"	16	11
"Hoeflea_sp._IMCC20628"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	-14.7179082247097	0	695.283442156259	0.983111470690522	1	0.983111470690522	1	NA	"prevalence"	16	3
"Hydrogenophaga_crocea"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	-2.45357744900454e-07	0	1.33827516831529	0.999999853716813	1	0.999999853716813	1	NA	"prevalence"	16	4
"Hydrogenophaga_pseudoflava"	"HOOD_BENCH"	"BENCH"	"HOOD_BENCHBENCH"	-2.45325885515767e-07	0	1.33827352540655	0.999999853735628	1	0.999999853735628	1	NA	"prevalence"	16	4
