"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"Paraprevotella.clara"	"dysbiosis"	"dysbiosis"	"dysbiosis"	-1.21362783845966	0.00444581579379619	0.242422601870559	7.81142280803504e-06	2.76853828774575e-05	7.81142280803504e-06	1.836739957565e-05	NA	"abundance"	1595	191
"Eubacterium.eligens"	"dysbiosis"	"dysbiosis"	"dysbiosis"	-0.63165807602225	0.00444581579379619	0.0949152569015466	8.17463713254085e-06	2.8776932067931e-05	2.00348826917854e-43	2.75216020134526e-42	NA	"abundance"	1595	1015
"Eubacterium.ventriosum"	"diagnosis"	"UC"	"diagnosisUC"	-0.643123255503068	0	0.145655984498271	1.00843154231474e-05	3.52612639963743e-05	2.01685291528772e-05	4.46100517703469e-05	NA	"prevalence"	1595	627
"Eubacterium.ventriosum"	"dysbiosis"	"dysbiosis"	"dysbiosis"	-0.819494930113984	0.00444581579379619	0.153152980169098	1.11687386068482e-05	3.87927520944527e-05	2.85316486640167e-33	2.97870412052334e-32	NA	"abundance"	1595	627
"Clostridium.bolteae"	"diagnosis"	"CD"	"diagnosisCD"	0.998687172841382	-0.136918598118671	0.219891427527206	1.2602415517815e-05	4.34825065217327e-05	1.2602415517815e-05	2.91082340721215e-05	NA	"abundance"	1595	1138
"Barnesiella.intestinihominis"	"dysbiosis"	"dysbiosis"	"dysbiosis"	-0.808952385220692	0.00444581579379619	0.151822856248687	1.40631486190701e-05	4.82032923061547e-05	1.40631486190701e-05	3.19172329528461e-05	NA	"abundance"	1595	484
"Bifidobacterium.longum"	"dysbiosis"	"dysbiosis"	"dysbiosis"	-0.229511258762861	0	0.0529822605500653	1.47860990206437e-05	5.00231012321776e-05	2.95719794125631e-05	6.48595514846972e-05	NA	"prevalence"	1595	1002
"Bacteroides.fragilis"	"diagnosis"	"UC"	"diagnosisUC"	1.85369465245779	0.313509098132665	0.331666204639471	1.55509753269056e-05	5.22713428730183e-05	1.55509753269056e-05	3.46906372677126e-05	NA	"abundance"	1595	891
"Prevotella.copri"	"dysbiosis"	"dysbiosis"	"dysbiosis"	1.33781467923783	0.00444581579379619	0.293725104787382	2.39205160155187e-05	7.9379546777613e-05	4.7840459839951e-05	0.000104053000151893	NA	"abundance"	1595	439
"Clostridium.hathewayi"	"diagnosis"	"UC"	"diagnosisUC"	0.582789549214313	0	0.138866444251148	2.70757056886809e-05	8.92812826822959e-05	5.41506782835232e-05	0.00011680435563636	NA	"prevalence"	1595	757
"Alistipes.onderdonkii"	"dysbiosis"	"dysbiosis"	"dysbiosis"	-0.674206392875232	0.00444581579379619	0.122635344354196	2.7983088794481e-05	9.11199328870287e-05	8.82414007928185e-54	2.09372778244779e-52	NA	"abundance"	1595	896
"Clostridium.symbiosum"	"diagnosis"	"CD"	"diagnosisCD"	0.540406030203891	0	0.128962776556539	2.78459205372392e-05	9.11199328870287e-05	5.56910656791879e-05	0.000119142361821869	NA	"prevalence"	1595	801
"Coprococcus.comes"	"dysbiosis"	"dysbiosis"	"dysbiosis"	-0.600893223492666	0.00444581579379619	0.0976871787330217	2.86973708485405e-05	9.28654050440348e-05	2.11113408099994e-58	6.8875749392623e-57	NA	"abundance"	1595	848
"Coprococcus.comes"	"diagnosis"	"CD"	"diagnosisCD"	0.761488617663321	-0.136918598118671	0.167369216396063	3.30651958689865e-05	0.000106339302763839	6.61292984307951e-05	0.000140323145450712	NA	"abundance"	1595	848
"Parasutterella.excrementihominis"	"dysbiosis"	"dysbiosis"	"dysbiosis"	0.650339747541892	0.00444581579379619	0.11339942779173	3.44528901248253e-05	0.000110122427944994	8.06138608061771e-15	4.0461957058485e-14	NA	"abundance"	1595	759
"Coprobacillus.unclassified"	"diagnosis"	"CD"	"diagnosisCD"	0.717386786928348	0	0.175220715669889	4.2364800784127e-05	0.000133814049599563	8.47278067919084e-05	0.000175565302928098	NA	"prevalence"	1595	415
"Roseburia.intestinalis"	"dysbiosis"	"dysbiosis"	"dysbiosis"	-0.218232311554253	0	0.0533039275136114	4.23787297196314e-05	0.000133814049599563	8.47556634825302e-05	0.000175565302928098	NA	"prevalence"	1595	1001
"Alistipes.unclassified"	"diagnosis"	"UC"	"diagnosisUC"	-2.58046244496646	0.313509098132665	0.68418270155359	4.50301491972116e-05	0.00014132956464908	9.00582706800865e-05	0.000185080383051201	NA	"abundance"	1595	224
"Bifidobacterium.adolescentis"	"diagnosis"	"UC"	"diagnosisUC"	-0.568453725483793	0	0.141524053046775	5.90292826634769e-05	0.00018415722315971	8.63122606992397e-07	2.25275000425016e-06	NA	"prevalence"	1595	555
"Parabacteroides.goldsteinii"	"diagnosis"	"UC"	"diagnosisUC"	-0.756894457319641	0	0.189197989929954	6.31976362037499e-05	0.00019598790751282	0.000126391278466278	0.000255721888989912	NA	"prevalence"	1595	187
"Subdoligranulum.unclassified"	"diagnosis"	"CD"	"diagnosisCD"	-0.897085716799284	-0.136918598118671	0.131838511382632	6.70913019442665e-05	0.000206831765165461	6.70913019442665e-05	0.000141216369414948	NA	"abundance"	1595	1546
"Parabacteroides.unclassified"	"dysbiosis"	"dysbiosis"	"dysbiosis"	-0.6481483724876	0.00444581579379619	0.125410390799193	7.3703650187773e-05	0.000225880010281351	0.000147401868147495	0.000293678531194627	NA	"abundance"	1595	730
"Coprobacter.fastidiosus"	"diagnosis"	"UC"	"diagnosisUC"	2.77305445721968	0.313509098132665	0.600104113733412	8.80110560870229e-05	0.000268150644569233	6.46993702727177e-07	1.74574081309977e-06	NA	"abundance"	1595	177
"Parabacteroides.distasonis"	"diagnosis"	"UC"	"diagnosisUC"	1.61984487659839	0.313509098132665	0.310013706775415	9.39821620588033e-05	0.000284678525771143	9.39821620588033e-05	0.000191635502323029	NA	"abundance"	1595	935
"Eubacterium.hallii"	"diagnosis"	"CD"	"diagnosisCD"	-0.522414006637746	0	0.134335128926391	0.000100705390667856	0.000303280396173138	0.000201400639760002	0.00039822399225273	NA	"prevalence"	1595	923
"Clostridium.clostridioforme"	"diagnosis"	"UC"	"diagnosisUC"	0.624346273816622	0	0.16287292068948	0.000126418218018733	0.000378528112573333	0.000252820454471619	0.000496136380579643	NA	"prevalence"	1595	518
"Ruminococcus.obeum"	"dysbiosis"	"dysbiosis"	"dysbiosis"	-0.487345057457534	0.00444581579379619	0.0736534460269301	0.00014315315063973	0.000426187379904567	2.32391328368734e-57	6.73934852269328e-56	NA	"abundance"	1595	1346
"Bacteroides.eggerthii"	"dysbiosis"	"dysbiosis"	"dysbiosis"	-1.45345536084145	0.00444581579379619	0.364709450621491	0.000146771111302346	0.000434475846525695	0.000146771111302346	0.000293678531194627	NA	"abundance"	1595	309
"Peptostreptococcaceae.noname.unclassified"	"diagnosis"	"CD"	"diagnosisCD"	-0.518350806710013	0	0.13852139517953	0.00018254186615236	0.000537312498674459	0.000365050410771821	0.000699934569545622	NA	"prevalence"	1595	423
"Bacteroides.faecis"	"diagnosis"	"UC"	"diagnosisUC"	-1.33658796252209	0.313509098132665	0.42138563092581	0.000183716178552285	0.000537731061942361	0.000367398605470307	0.000699934569545622	NA	"abundance"	1595	604
"Bacteroides.caccae"	"dysbiosis"	"dysbiosis"	"dysbiosis"	-0.53429935717345	0.00444581579379619	0.100325349922618	0.000231498050422108	0.00066635626668463	2.32033840489864e-42	3.02804161839272e-41	NA	"abundance"	1595	1072
"Clostridium.nexile"	"diagnosis"	"CD"	"diagnosisCD"	-0.615972487543138	0	0.170149911340022	0.000294403615273696	0.000842770788777997	0.000588720557058706	0.00111344974921973	NA	"prevalence"	1595	273
"Barnesiella.intestinihominis"	"diagnosis"	"UC"	"diagnosisUC"	-0.8703536249612	0.313509098132665	0.303784822181735	0.00033373613570653	0.000944981123386426	0.00033373613570653	0.000645223195699292	NA	"abundance"	1595	484
"Odoribacter.splanchnicus"	"diagnosis"	"CD"	"diagnosisCD"	0.447153678286587	-0.136918598118671	0.0869962454175014	0.000331961650320678	0.000944981123386426	0.000331961650320678	0.000645223195699292	NA	"abundance"	1595	662
"Parasutterella.excrementihominis"	"diagnosis"	"CD"	"diagnosisCD"	-0.453713514219684	0	0.127254729712363	0.0003633071017101	0.0010231513513025	1.60738488539597e-08	5.05454765166686e-08	NA	"prevalence"	1595	759
"Paraprevotella.unclassified"	"diagnosis"	"UC"	"diagnosisUC"	-1.40630583479593	0.313509098132665	0.462821093852727	0.000399058143268793	0.00111779189593033	0.000797957039135878	0.00148761990867474	NA	"abundance"	1595	243
"Coprobacter.fastidiosus"	"dysbiosis"	"dysbiosis"	"dysbiosis"	-0.305888290223424	0	0.0880666559228792	0.000513961724368059	0.00141058877092282	0.001027659292082	0.00187565786876505	NA	"prevalence"	1595	177
"Roseburia.inulinivorans"	"diagnosis"	"UC"	"diagnosisUC"	-0.594430971484662	0	0.172850867792268	0.000583906699859545	0.0015844551595147	0.00116747245268495	0.00211239683071766	NA	"prevalence"	1595	1074
"Eubacterium.sp.3.1.31"	"diagnosis"	"UC"	"diagnosisUC"	-1.77927058549972	0.313509098132665	0.587308128833425	0.000586949152075134	0.00158445859187122	0.00117355379484315	0.00211239683071766	NA	"abundance"	1595	217
"Veillonella.dispar"	"diagnosis"	"CD"	"diagnosisCD"	-0.458225787146393	0	0.13428033214484	0.000643802101379519	0.00172897368463262	0.0012871897216133	0.00230107203658267	NA	"prevalence"	1595	495
"Bacteroides.uniformis"	"diagnosis"	"UC"	"diagnosisUC"	1.17596150094063	0.313509098132665	0.221486707153687	0.000660035714218354	0.00176348003645006	0.00131963578129266	0.00232719553322558	NA	"abundance"	1595	1391
"Eubacterium.eligens"	"diagnosis"	"CD"	"diagnosisCD"	-0.481001067360494	0	0.142884043692283	0.000761634885698194	0.00201427297182111	0.00152268968369728	0.00266726179493281	NA	"prevalence"	1595	1015
"Dialister.invisus"	"diagnosis"	"UC"	"diagnosisUC"	-0.640147214554716	0.313509098132665	0.256090317789792	0.000785158238145733	0.00206599718219155	0.00156970000283254	0.00273127800492862	NA	"abundance"	1595	777
"Clostridium.clostridioforme"	"diagnosis"	"CD"	"diagnosisCD"	1.16457071200857	-0.136918598118671	0.360878829093246	0.000793322298579646	0.00207698953547737	0.000793322298579646	0.00148761990867474	NA	"abundance"	1595	518
"Oscillibacter.unclassified"	"diagnosis"	"CD"	"diagnosisCD"	0.513635927193204	-0.136918598118671	0.139062619085954	0.000872221411846841	0.00224964037411982	0.000872221411846841	0.00161453750703564	NA	"abundance"	1595	1296
"Parabacteroides.merdae"	"dysbiosis"	"dysbiosis"	"dysbiosis"	-0.48270256205834	0.00444581579379619	0.100778634389771	0.000886384935343099	0.00227490911977219	4.61473332565984e-50	1.00370449833102e-48	NA	"abundance"	1595	911
"Bacteroides.cellulosilyticus"	"diagnosis"	"UC"	"diagnosisUC"	-1.0384681294628	0.313509098132665	0.388628946258271	0.000951167951334764	0.00242920834630104	0.000951167951334764	0.00174827348801671	NA	"abundance"	1595	526
"Dorea.longicatena"	"diagnosis"	"CD"	"diagnosisCD"	-0.484313405389871	0	0.146751798614712	0.000966086299802849	0.00245527298632822	0.00193123927686703	0.00333810232624037	NA	"prevalence"	1595	1063
"Bilophila.unclassified"	"diagnosis"	"CD"	"diagnosisCD"	-0.464669435196639	0	0.142387924078009	0.00110082160488602	0.0027841167774059	0.00220043140156625	0.00377837234084731	NA	"prevalence"	1595	885
"Veillonella.unclassified"	"dysbiosis"	"dysbiosis"	"dysbiosis"	-0.170820722121034	0	0.0526694182183734	0.00118169495699066	0.00297421774199097	7.63167307127185e-13	3.11229167437805e-12	NA	"prevalence"	1595	995
"Flavonifractor.plautii"	"diagnosis"	"CD"	"diagnosisCD"	0.422927886374617	0	0.131392052334889	0.00128717480353949	0.00322412534925036	0.00257269278810411	0.00436021310191671	NA	"prevalence"	1595	1068
"Eubacterium.siraeum"	"diagnosis"	"UC"	"diagnosisUC"	-0.888083977157224	0.313509098132665	0.350763351818966	0.00131223330964225	0.00327116533169193	0.00131223330964225	0.00232719553322558	NA	"abundance"	1595	656
"Bacteroides.xylanisolvens"	"dysbiosis"	"dysbiosis"	"dysbiosis"	0.486559389578424	0.00444581579379619	0.10812888347729	0.00151438335325271	0.00375711298592697	2.36275995611387e-40	2.93657308831295e-39	NA	"abundance"	1595	1072
"Bacteroides.xylanisolvens"	"diagnosis"	"UC"	"diagnosisUC"	-0.559810388610549	0.313509098132665	0.246694083417211	0.0015302355504816	0.00377844891848773	6.30661063791104e-06	1.51011502430714e-05	NA	"abundance"	1595	1072
"Alistipes.unclassified"	"diagnosis"	"CD"	"diagnosisCD"	-2.29283132723064	-0.136918598118671	0.658850530029447	0.00153861365398655	0.00378121563078771	0.00307485997599687	0.00514447726753323	NA	"abundance"	1595	224
"Bacteroides.dorei"	"diagnosis"	"CD"	"diagnosisCD"	-0.444984732721663	0	0.141126822686194	0.00161555287119487	0.00395165749245319	0.00322849573131012	0.00533314801184773	NA	"prevalence"	1595	1048
"Dorea.longicatena"	"diagnosis"	"UC"	"diagnosisUC"	-0.500040997538959	0	0.159356618781132	0.00170177989573251	0.00414311834428335	0.0034006637366515	0.00558222160544679	NA	"prevalence"	1595	1063
"Haemophilus.parainfluenzae"	"dysbiosis"	"dysbiosis"	"dysbiosis"	-0.161871297250409	0	0.0518562953402313	0.00179910196522509	0.00435968429712685	0.00359496716256891	0.00586429018394053	NA	"prevalence"	1595	887
"Dialister.invisus"	"diagnosis"	"CD"	"diagnosisCD"	0.385782989098366	0	0.125058960177654	0.00203683001271514	0.00491290942881753	0.00406951134892958	0.00655643495105321	NA	"prevalence"	1595	777
"Bacteroides.fragilis"	"dysbiosis"	"dysbiosis"	"dysbiosis"	-0.159592695714136	0	0.0519308941513428	0.002117946546334	0.00508502373566828	5.24686341515855e-06	1.26799199199665e-05	NA	"prevalence"	1595	891
"Bacteroides.eggerthii"	"diagnosis"	"UC"	"diagnosisUC"	-0.487401083471836	0	0.158970336451309	0.00216952297736136	0.00518496087708839	0.00433433912477343	0.00694026080715254	NA	"prevalence"	1595	309
"Parabacteroides.merdae"	"diagnosis"	"UC"	"diagnosisUC"	-0.40464799566629	0.313509098132665	0.201113120117206	0.00229126300766236	0.00545090423284059	0.00457727612915444	0.00728456749822749	NA	"abundance"	1595	911
"Ruminococcus.obeum"	"diagnosis"	"UC"	"diagnosisUC"	0.923008888750693	0.313509098132665	0.159038957938522	0.00238235600573811	0.00564185217722524	0.00238235600573811	0.00406401906861206	NA	"abundance"	1595	1346
"Eubacterium.eligens"	"diagnosis"	"UC"	"diagnosisUC"	1.03645640142456	0.313509098132665	0.204666384152639	0.00242097215584758	0.00570735969772212	0.00483608320551577	0.00764980434327039	NA	"abundance"	1595	1015
"Bacteroidales.bacterium.ph8"	"diagnosis"	"UC"	"diagnosisUC"	-0.731765668337007	0.313509098132665	0.325714192243214	0.00265218769718933	0.00622427833439479	1.01901259245417e-09	3.49950377145446e-09	NA	"abundance"	1595	472
"Parabacteroides.unclassified"	"diagnosis"	"CD"	"diagnosisCD"	0.870043874728866	-0.136918598118671	0.305470012788083	0.00273620148748477	0.00639265011201598	0.00273620148748477	0.0046074102466679	NA	"abundance"	1595	730
"Veillonella.parvula"	"diagnosis"	"CD"	"diagnosisCD"	-0.373947839120805	0	0.125499757960003	0.00288559248626128	0.00671157895242022	0.0057628583285258	0.00900662289667805	NA	"prevalence"	1595	853
"Lachnospiraceae.bacterium.3.1.46FAA"	"diagnosis"	"UC"	"diagnosisUC"	-0.436577959136304	0	0.14713126357247	0.00300458480408033	0.00695728303522601	0.00600014207831575	0.00932164930024055	NA	"prevalence"	1595	992
"Roseburia.unclassified"	"dysbiosis"	"dysbiosis"	"dysbiosis"	-0.481188905811108	0.00444581579379619	0.125150468906643	0.0031220750872375	0.00719735009048998	0.0031220750872375	0.00519020125967508	NA	"abundance"	1595	513
"Bacteroides.thetaiotaomicron"	"diagnosis"	"CD"	"diagnosisCD"	-0.430607953541471	0	0.146418749653189	0.00327223709941538	0.00751028867310755	0.00653376666319597	0.0100312535240832	NA	"prevalence"	1595	1121
"Sutterella.wadsworthensis"	"diagnosis"	"CD"	"diagnosisCD"	-0.393097842943559	0	0.135291318689002	0.00366589637820877	0.00834031446745315	0.00731835396016178	0.0110894184759303	NA	"prevalence"	1595	432
"Roseburia.unclassified"	"diagnosis"	"CD"	"diagnosisCD"	0.38685377124222	0	0.13320524106842	0.00368200731755618	0.00834054701063812	0.00735045745722582	0.0110894184759303	NA	"prevalence"	1595	513
"Ruminococcus.obeum"	"diagnosis"	"CD"	"diagnosisCD"	0.443219046630114	-0.136918598118671	0.146531696936048	0.00384415904410218	0.00867015957565903	0.00767354052944801	0.011510310794172	NA	"abundance"	1595	1346
"Paraprevotella.clara"	"diagnosis"	"UC"	"diagnosisUC"	-1.06218597101129	0.313509098132665	0.454616343250361	0.00389162394249509	0.00870187156240319	0.00389162394249509	0.00630878167075291	NA	"abundance"	1595	191
"Eubacterium.rectale"	"diagnosis"	"UC"	"diagnosisUC"	-0.618900635069945	0	0.214365791730543	0.00388780901599787	0.00870187156240319	0.00776050297305087	0.0115742358626644	NA	"prevalence"	1595	1318
"Ruminococcus.gnavus"	"diagnosis"	"UC"	"diagnosisUC"	0.409247989849713	0	0.142618903828956	0.0041109357475839	0.00915298087389407	0.00820497170244704	0.0120988565781846	NA	"prevalence"	1595	970
"Roseburia.intestinalis"	"dysbiosis"	"dysbiosis"	"dysbiosis"	0.456829743656387	0.00444581579379619	0.121244673271434	0.00506558684845615	0.0111829268984985	8.47556634825302e-05	0.000175565302928098	NA	"abundance"	1595	1001
"Bacteroidales.bacterium.ph8"	"diagnosis"	"CD"	"diagnosisCD"	-0.904437055423115	-0.136918598118671	0.240765797064106	0.00571429322488948	0.012561800718006	0.00571429322488948	0.00898452127527803	NA	"abundance"	1595	472
"Bacteroides.dorei"	"diagnosis"	"UC"	"diagnosisUC"	-0.421257767234722	0	0.153893372656779	0.00619391192868631	0.013558941659015	0.0123494593123923	0.0180067535225385	NA	"prevalence"	1595	1048
"Clostridium.hathewayi"	"diagnosis"	"UC"	"diagnosisUC"	-0.529941571891827	0.313509098132665	0.283057916105104	0.00624042741522046	0.0136036095536814	5.41506782835232e-05	0.00011680435563636	NA	"abundance"	1595	757
"Eubacterium.sp.3.1.31"	"dysbiosis"	"dysbiosis"	"dysbiosis"	0.707893699967539	0.00444581579379619	0.232278018067427	0.00632928725695014	0.0137398277536293	0.00632928725695014	0.00977481641457981	NA	"abundance"	1595	217
"Dorea.longicatena"	"diagnosis"	"UC"	"diagnosisUC"	0.905456731024007	0.313509098132665	0.180878519531608	0.00648437995916828	0.0140180994138036	0.0034006637366515	0.00558222160544679	NA	"abundance"	1595	1063
"Lachnospiraceae.bacterium.1.1.57FAA"	"diagnosis"	"UC"	"diagnosisUC"	-0.403902934826567	0	0.148870543449282	0.00666539296859817	0.0143498749447919	0.0132863584737705	0.0191587821085862	NA	"prevalence"	1595	475
"Clostridium.citroniae"	"diagnosis"	"CD"	"diagnosisCD"	0.630119477261087	-0.136918598118671	0.246909465121269	0.00683237015953386	0.0145292442984373	0.00683237015953386	0.0104283544540254	NA	"abundance"	1595	462
"Lachnospiraceae.bacterium.3.1.46FAA"	"dysbiosis"	"dysbiosis"	"dysbiosis"	-0.393790611201787	0.00444581579379619	0.101985685739242	0.00681727791756837	0.0145292442984373	1.63170521661373e-36	1.85163070233123e-35	NA	"abundance"	1595	992
"Haemophilus.parainfluenzae"	"diagnosis"	"CD"	"diagnosisCD"	-0.342162295554194	0	0.126489929660457	0.00682929529248373	0.0145292442984373	0.0136119513107755	0.0195204356709473	NA	"prevalence"	1595	887
"Bifidobacterium.longum"	"diagnosis"	"CD"	"diagnosisCD"	0.536570358202145	-0.136918598118671	0.211134908338377	0.00753327536628112	0.0158900261774594	0.015009800494818	0.0214074203778552	NA	"abundance"	1595	1002
"Bacteroides.intestinalis"	"diagnosis"	"CD"	"diagnosisCD"	0.50863672389269	0	0.190713128984452	0.00765259301015557	0.0160766167673026	0.0152466238405321	0.0215101017425885	NA	"prevalence"	1595	193
"Akkermansia.muciniphila"	"diagnosis"	"CD"	"diagnosisCD"	-1.13186309667919	-0.136918598118671	0.347314726231101	0.00783601799647449	0.0163958448841896	0.00783601799647449	0.0116204585061355	NA	"abundance"	1595	578
"Alistipes.putredinis"	"diagnosis"	"CD"	"diagnosisCD"	-0.733212646829044	-0.136918598118671	0.18346016633853	0.00943287874482035	0.0195798001037904	4.12295260583258e-06	1.0056921776844e-05	NA	"abundance"	1595	940
"Eubacterium.sp.3.1.31"	"diagnosis"	"CD"	"diagnosisCD"	-1.56868036491363	-0.136918598118671	0.543474319032727	0.0112896628295442	0.023309143028383	0.0224518691722837	0.0312504935899301	NA	"abundance"	1595	217
"Veillonella.unclassified"	"diagnosis"	"CD"	"diagnosisCD"	-0.331451659574135	0	0.130869297729075	0.0113190272287541	0.023309143028383	0.0225099340801029	0.0312504935899301	NA	"prevalence"	1595	995
"Coprococcus.comes"	"diagnosis"	"UC"	"diagnosisUC"	-0.381852409264616	0	0.152271535385481	0.0121517351067003	0.0248276627081994	6.71617848220279e-06	1.59356598532266e-05	NA	"prevalence"	1595	848
"Acidaminococcus.unclassified"	"diagnosis"	"CD"	"diagnosisCD"	1.46629408994003	-0.136918598118671	0.618685217641903	0.0122261532763027	0.0248821322537255	0.0122261532763027	0.0179271123882866	NA	"abundance"	1595	194
"Parabacteroides.unclassified"	"dysbiosis"	"dysbiosis"	"dysbiosis"	0.129232481850874	0	0.0518556488813451	0.0126969461688092	0.0257397235562242	0.000147401868147495	0.000293678531194627	NA	"prevalence"	1595	730
"Bacteroides.salyersiae"	"dysbiosis"	"dysbiosis"	"dysbiosis"	-0.772343953453947	0.00444581579379619	0.291527476252299	0.0132262010684543	0.0267087238630414	0.0132262010684543	0.0191587821085862	NA	"abundance"	1595	167
"Bacteroides.caccae"	"diagnosis"	"UC"	"diagnosisUC"	-0.391029406634462	0	0.158039440450563	0.013351547051417	0.0268577452269816	0.0265248302941677	0.0366295275490888	NA	"prevalence"	1595	1072
"Prevotella.copri"	"diagnosis"	"UC"	"diagnosisUC"	-0.365459332251672	0	0.148647440881868	0.0139493687687685	0.0279523889558785	0.0277041526484899	0.0378575070222821	NA	"prevalence"	1595	439
"Eubacterium.sp.3.1.31"	"diagnosis"	"UC"	"diagnosisUC"	0.518531543301593	0	0.212435839110916	0.0146513023300432	0.0292464694021169	0.00117355379484315	0.00211239683071766	NA	"prevalence"	1595	217
"Ruminococcus.gnavus"	"diagnosis"	"CD"	"diagnosisCD"	0.31497001148366	0	0.129417740277238	0.0149434441456031	0.0297157801521345	0.0296635817682735	0.0403239314662468	NA	"prevalence"	1595	970
"Acidaminococcus.unclassified"	"diagnosis"	"UC"	"diagnosisUC"	2.23257279638874	0.313509098132665	0.773716145268132	0.0151538664559707	0.0299989142562975	0.0300780932433761	0.040675556147778	NA	"abundance"	1595	194
"Alistipes.unclassified"	"dysbiosis"	"dysbiosis"	"dysbiosis"	0.714277427925517	0.00444581579379619	0.269995065884708	0.0152009853429224	0.0299989142562975	0.0152009853429224	0.0215101017425885	NA	"abundance"	1595	224
"Bifidobacterium.bifidum"	"diagnosis"	"CD"	"diagnosisCD"	-0.881179925997477	-0.136918598118671	0.274826219009541	0.0157597338494093	0.0309842314548764	0.0157597338494093	0.0221144652403002	NA	"abundance"	1595	425
"Alistipes.finegoldii"	"diagnosis"	"UC"	"diagnosisUC"	-0.356512932624887	0.313509098132665	0.250511017398684	0.0161844798458297	0.0316996766905161	1.44444663397782e-15	7.54001142936422e-15	NA	"abundance"	1595	788
"Veillonella.parvula"	"diagnosis"	"CD"	"diagnosisCD"	0.503143081232114	-0.136918598118671	0.233294586292397	0.0182614535164376	0.035633772592	0.0057628583285258	0.00900662289667805	NA	"abundance"	1595	853
"Odoribacter.splanchnicus"	"diagnosis"	"UC"	"diagnosisUC"	-0.0798102513508539	0.313509098132665	0.115546331521301	0.0187904884108415	0.0365292703807777	1.89160932777178e-13	8.09360712374482e-13	NA	"abundance"	1595	662
"Faecalibacterium.prausnitzii"	"diagnosis"	"UC"	"diagnosisUC"	-1.30548944543298	0	0.576234478128155	0.0234787979770384	0.0451382057049336	0.0464063419996302	0.0614825140198147	NA	"prevalence"	1595	1534
"Clostridium.symbiosum"	"diagnosis"	"CD"	"diagnosisCD"	0.528789073125258	-0.136918598118671	0.26177630161735	0.0239789865922073	0.0457620952913554	5.56910656791879e-05	0.000119142361821869	NA	"abundance"	1595	801
"Paraprevotella.clara"	"diagnosis"	"CD"	"diagnosisCD"	-0.41019003441535	0	0.181648803745368	0.0239363819386227	0.0457620952913554	0.0472998134969338	0.062349754155049	NA	"prevalence"	1595	191
"Bacteroidales.bacterium.ph8"	"dysbiosis"	"dysbiosis"	"dysbiosis"	-0.404537826392222	0.00444581579379619	0.150836084687363	0.0267250684196259	0.0508166446957119	2.85176623775774e-32	2.65825352876704e-31	NA	"abundance"	1595	472
"Eubacterium.siraeum"	"diagnosis"	"CD"	"diagnosisCD"	-0.861178960073474	-0.136918598118671	0.298469168046576	0.0274365199077675	0.0519797340798068	0.0274365199077675	0.0376891141890912	NA	"abundance"	1595	656
"Bifidobacterium.bifidum"	"dysbiosis"	"dysbiosis"	"dysbiosis"	-0.131322882991902	0	0.0597536822165877	0.0279678476314529	0.0526037856172815	0.0551534947617697	0.0719753106641095	NA	"prevalence"	1595	425
"Akkermansia.muciniphila"	"diagnosis"	"UC"	"diagnosisUC"	-0.661103054300871	0.313509098132665	0.432467960503648	0.0299874310116781	0.0561994660326773	2.1903471560649e-18	1.39434294569009e-17	NA	"abundance"	1595	578
"Burkholderiales.bacterium.1.1.47"	"diagnosis"	"UC"	"diagnosisUC"	0.908987097926046	0.313509098132665	0.248721315110148	0.0318384599291961	0.0594546151365992	0.0318384599291961	0.0428342167088669	NA	"abundance"	1595	731
"Streptococcus.salivarius"	"diagnosis"	"UC"	"diagnosisUC"	1.01236362485331	0.313509098132665	0.307566128111985	0.0343968073296191	0.0638170890099223	0.0343968073296191	0.0460388036565672	NA	"abundance"	1595	582
"Eubacterium.sp.3.1.31"	"diagnosis"	"CD"	"diagnosisCD"	0.42136467180331	0	0.199215338042701	0.0344195815965224	0.0638170890099223	0.0224518691722837	0.0312504935899301	NA	"prevalence"	1595	217
"Bacteroides.finegoldii"	"diagnosis"	"UC"	"diagnosisUC"	-0.315313417682937	0	0.149437779222017	0.0348585267619786	0.0644017462517406	0.0685019366359417	0.0885099280296078	NA	"prevalence"	1595	400
"Alistipes.unclassified"	"diagnosis"	"CD"	"diagnosisCD"	0.407838437589791	0	0.193655584766663	0.0352044527923259	0.0645828165662036	0.00307485997599687	0.00514447726753323	NA	"prevalence"	1595	224
"Clostridium.nexile"	"diagnosis"	"UC"	"diagnosisUC"	-0.385760692311461	0	0.183098108461464	0.0351303742863948	0.0645828165662036	0.0690266053752874	0.0887484926253695	NA	"prevalence"	1595	273
"Clostridium.citroniae"	"diagnosis"	"UC"	"diagnosisUC"	-0.314546631904415	0.313509098132665	0.274027900548683	0.0360236924164674	0.0658538377157176	0.0707496784176186	0.0905179709166591	NA	"abundance"	1595	462
"Bacteroides.faecis"	"diagnosis"	"CD"	"diagnosisCD"	0.273429024066625	0	0.130841472516866	0.0366381632067865	0.0667429476599153	0.0719339714104059	0.0915842270151998	NA	"prevalence"	1595	604
"Bacteroides.stercoris"	"diagnosis"	"CD"	"diagnosisCD"	-0.909949018587672	-0.136918598118671	0.353345573883814	0.0407587924943643	0.073990699963637	0.07985630582313	0.101177164173966	NA	"abundance"	1595	1063
