taxID,barcode01,barcode02,barcode03,barcode04,barcode05,barcode06,barcode07,barcode08,barcode10,barcode19,barcode20,barcode21,barcode22,barcode23,barcode24
1221500,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1224162,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1225788,0,1,2,2,1,1,1,0,0,0,0,1,0,2,0
1229205,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1229492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1232427,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1242245,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0
1246301,14,2,0,0,0,0,0,0,0,0,16,8,15,12,7
1249473,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0
1249662,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1249663,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1249664,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1249667,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1249668,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1263728,0,1,2,0,1,0,1,3,0,0,0,1288,0,2,0
1266845,2,4,6,5,3,2,7,0,0,0,2,2,2,3,0
1275962,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1276282,1,0,0,0,0,0,0,0,0,0,1,3,5,3,0
1276648,135,202,81,2,11,13,15,0,0,2,213,361,147,84,165
1287736,164,637,3855,3,3,0,1021,0,0,0,201,1,0,0,0
1288495,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1302659,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
1306418,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1310165,0,1,1,0,0,0,0,0,0,0,48,12,17,20,5
1310168,0,0,0,0,0,0,0,0,0,0,3,1,3,1,0
1323664,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1325107,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1325724,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
1335307,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1349767,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
1351755,35,0,0,9,0,51,0,0,0,0,0,0,15,0,0
1353889,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1353891,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1355477,0,0,0,0,0,0,0,0,0,0,0,3,0,3,2
1357916,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1381118,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1385591,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1385727,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1392476,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0
1402861,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1404367,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1404411,0,0,0,5,0,0,79,0,0,0,0,0,0,0,0
1404443,0,0,0,3,0,0,30,0,0,0,0,0,0,0,0
1407071,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1413214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1428684,0,3,2,1,2,1,2,0,0,0,0,0,1,1,0
1435356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1449752,37,3333,1049,0,0,0,0,0,0,0,3,547,0,2,57
1449978,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
1458253,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1484693,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0
1490057,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1494466,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0
1499308,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
1501662,0,0,0,0,0,0,0,0,0,0,2,30,23,16,0
1503053,0,0,0,0,0,0,0,0,0,0,5,1,3,1,2
1503054,0,0,1,0,0,0,0,0,0,0,25,3,7,7,4
1503055,0,0,0,0,0,0,0,0,0,0,32,2,12,11,8
1515612,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0
1521768,2,2,7,6,3,0,4,5,0,3,3678,2710,2266,5559,3736
1526927,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
1528099,0,116,2103,0,0,0,0,1,0,1,32,230,720,0,110
1532555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1537274,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
1541170,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
1545044,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
1549858,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0
1550733,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1564165,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0
1564681,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1570939,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12
1620421,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1637831,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
1637869,0,0,0,0,0,0,0,0,0,0,18,0,3,8,0
1644131,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
1653478,0,0,0,0,0,0,0,0,0,0,0,342,1,995,0
1658665,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1667239,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1678128,205,14,3,1,8,2,7,1,0,1,173,160,218,112,79
1678129,1,1,0,0,0,0,0,0,0,0,3,4,2,0,0
1678728,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1679497,0,0,0,1,1,0,0,0,0,1,0,11,0,0,0
1705310,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1715860,0,0,0,0,0,0,0,1,0,0,0,8,1502,0,0
1734925,1388,1823,621,7,135,103,91,3,0,1,2192,3797,1108,668,1409
1735038,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1742359,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1758194,0,1,2,0,0,0,3,0,0,0,0,0,0,0,0
1793721,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0
1795631,201,10,0,0,7,0,8,0,0,0,169,80,203,89,79
1825069,0,2,1,1,0,0,0,0,0,0,115,158,194,119,0
1827305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1827469,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1837130,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1839799,0,0,0,0,0,0,0,0,0,0,0,87,3,7,2
1842540,0,0,0,0,0,0,0,0,0,0,224,0,0,0,0
1842727,139,10,2,3,11,0,5,0,0,1,121,134,134,54,43
1844051,4,0,0,0,0,0,0,0,0,0,0,2,0,4,0
1851544,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0
1852374,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1852390,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0
1855823,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1868734,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1868793,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1871034,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0
1874061,0,2074,2,1,1041,0,1003,0,0,0,206,556,0,0,0
1879049,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1888195,1,0,0,0,0,0,0,0,0,0,72,166,224,91,0
1903186,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1905725,294,324,79,1,16,46,7,2,0,0,531,1165,173,98,174
1911586,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1914525,0,1695,0,1,863,0,733,0,0,0,269,466,0,1,0
1920191,91,76,255,45,170,335,138,0,0,0,74,27,4,41,8
1938606,0,1,0,0,0,0,0,0,0,0,0,6,0,1140,0
1940319,0,0,0,0,0,0,0,0,0,0,2,3,4,0,0
1945662,0,0,0,0,0,0,0,1,0,0,0,468,0,1,0
1955013,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1979954,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2005046,6403,1,0,0,0,0,0,0,0,0,0,1,0,1,1
2006115,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015348,0,0,0,0,0,0,1,0,0,0,143,16,50,59,9
2021971,0,5,1,0,5,0,1,1,0,3,2182,3380,6286,3109,1
2025492,0,1,1,0,0,0,0,0,0,0,0,1,3,0,0
2044912,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2045451,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2053930,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2055889,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2058624,4,0,0,0,0,0,1,0,0,0,3,5,1,0,0
2069367,285,20,2143,0,1,0,30,0,0,0,83,0,0,0,0
2070463,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2079535,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2082387,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2086585,0,0,1,0,0,1,0,0,0,0,0,2,1,0,0
2094020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2099788,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2109915,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2126319,12,0,0,0,0,0,0,0,0,0,7,5,8,2,2
2201350,0,2,0,0,0,0,0,1,0,0,0,821,0,0,1
2213194,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2217913,0,0,0,0,0,0,0,0,0,0,7,1,5,4,2
2282475,0,197,377,1,0,0,366,0,0,0,41,0,0,0,0
2320858,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2320868,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0
2364787,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2382163,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2482763,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2486273,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2487072,0,0,0,0,0,0,0,0,0,0,0,1,0,1137,0
2500532,0,2,0,2,0,0,0,0,0,2,0,1382,0,0,0
2509614,11,0,0,0,1,0,0,0,0,0,14,7,19,7,6
2527691,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2559073,2,2,0,0,0,56,1,0,0,0,1,7,1,2,0
2560053,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2561924,0,0,0,0,0,0,0,0,0,0,0,0,0,990,0
2565556,0,24,0,0,18,0,5,0,0,0,1,3,0,0,0
2565559,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2583989,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2585119,585,0,0,0,0,0,0,0,0,0,0,0,2,5,0
2587842,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2589076,0,1,0,0,0,0,0,0,0,0,0,17,0,0,0
2590869,0,0,0,0,0,0,0,0,0,0,0,314,0,0,0
2596913,0,0,0,0,0,0,0,0,0,0,0,121,0,1,0
2599307,2671,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2654249,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2654280,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2654281,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2664091,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0
2672567,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2681552,432,32,4,2,30,0,17,0,0,0,321,243,402,203,134
2682487,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2684405,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2691571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2708348,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0
2708352,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2709784,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2714925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2722820,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2725666,0,0,0,0,1,0,0,0,0,0,0,0,1434,0,0
2725684,0,0,1,0,0,0,0,0,0,0,1,25,0,0,0
2726954,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2728853,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2732864,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0
2741720,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2742129,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2743470,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2743575,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0
2748629,0,0,0,1,1,0,61,0,0,0,0,0,0,0,0
2751478,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0
2752316,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2754056,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2760307,0,0,0,0,0,0,0,0,0,0,0,355,0,0,0
2762322,5,0,0,0,0,0,0,0,0,0,1,5,2,1,0
2762323,6,1,0,0,0,0,0,1,0,0,2,2,3,4,1
2763010,0,4269,0,0,0,0,0,0,0,0,0,0,0,0,0
2770322,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2774875,6,0,0,1,0,0,1,0,0,0,5,2,6,3,1
2775159,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2775920,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0
2782176,2,1,4,0,0,0,5,0,0,0,1,0,0,0,0
2782665,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
2799680,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2799681,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
2804917,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2806347,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2807624,0,0,2,0,0,0,0,0,0,0,0,1,0,6,0
2807625,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2810514,288,529,713,562,1126,317,496,15,0,4,101,449,187,177,145
2811425,7,1,0,0,0,0,0,0,0,0,9,3,15,4,2
2811788,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2811789,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2812658,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2823693,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2830667,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0
2836364,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0
2836366,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2836367,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2836369,0,1,3,0,0,0,0,0,0,0,0,2,0,0,0
2842456,0,0,0,0,0,0,0,0,0,0,14,10,18,27,3
2854389,1,3,8,0,3,0,0,0,0,0,3009,1897,1528,4194,3486
2860286,0,5,12,0,0,0,7,0,0,0,0,0,0,0,0
2861284,0,0,0,0,0,0,0,0,0,0,0,228,0,0,0
2861285,0,2,0,2,0,0,1,1,0,0,0,0,0,1,1181
2866195,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
2880988,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2880989,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2886044,7105,9,1,2,3,1,0,5,0,0,13,1049,1107,2228,2758
2890321,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
2892440,1,0,1,0,0,0,0,0,0,0,0,3,0,3,0
2895796,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2898149,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1
2899123,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
2912228,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2921432,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2921503,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2921616,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
2924033,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2925830,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2925837,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
2926399,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2930131,4,5,0,0,0,0,0,0,0,0,0,1,0,0,0
2939415,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2949093,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2950075,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2954513,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2954607,0,3,0,0,0,0,0,1,0,0,4144,1609,0,0,0
2954684,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2966586,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2975324,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1
2976533,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2976812,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2980026,11,53,38,59,60,19,72,0,0,1,4,13,16,12,14
2980027,2,8,7,3,18,2,11,0,0,0,1,8,1,2,3
2984843,0,0,0,0,2,0,0,0,0,0,0,0,1942,0,0
2985511,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2986280,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2986424,112,0,0,0,0,0,0,0,0,0,0,24,18,34,57
2989768,0,0,2,0,0,0,0,0,0,0,0,2,1,0,1
2989769,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2989770,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0
2989772,0,0,0,0,0,0,0,0,0,0,0,7,1,1,0
3014784,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
3015994,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0
3015996,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
3015997,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
3016342,5,14,7,12,7,8955,7,2,0,3,9,2,2,232,2
3020908,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
3034233,2,0,0,0,0,0,0,0,0,0,1,0,5,6,0
3036710,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3037696,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0
3039154,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3039158,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3047478,3,2,8,0,0,0,6,0,0,0,1,0,0,0,0
3051115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3051122,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3051183,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3052086,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0
3054939,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3055079,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3055080,1,26,0,0,0,0,0,1,0,0,0,0,0,0,0
3056648,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3058398,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
3064531,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3065910,0,0,0,1,0,0,0,0,0,0,0,11,0,5,0
3068341,26,3,0,0,0,0,0,0,0,0,36,10,29,30,14
3070679,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3074855,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3077723,0,0,0,0,0,0,0,0,0,0,9,50,20,16,0
3080015,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3082444,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3110287,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0
3110288,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
3114367,0,228,0,0,85,0,83,0,0,0,28,55,0,0,0
3122075,1,3,4,6,5,1,2,4,0,1,274,343,203,269,31
3132797,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
3140245,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
3141537,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
